record_id,date,department,employee_id,team,project_code,activity,co2_kg,energy_kwh,source,location,weekday,month,quarter,cost_usd,units_used,distance_km,hours_spent,paper_kg,water_liters,waste_kg,equipment_type,carbon_score,flag_high_emission,client
572,2024-02-01,Operations,E7998,Team 9,P798,Activity 18,3137.45,70.0,Gas,Sydney,3,2,1,2602.23,157,430.4,10.4,14.6,899.5,77.3,Server,83.42,1,Client 17
573,2024-06-16,Sales,E4192,Team 6,P436,Activity 4,3023.5,1821.7,Electricity,London,6,6,2,1584.52,484,1139.7,10.1,22.5,526.1,85.7,AC,22.19,0,Client 15
574,2024-06-20,Operations,E5202,Team 9,P726,Activity 6,2030.01,576.1,Flights,Paris,3,6,2,4083.23,486,399.8,8.1,43.0,811.5,15.6,AC,57.39,0,Client 31
575,2024-04-10,Engineering,E6687,Team 7,P550,Activity 6,2112.31,1819.1,Flights,London,2,4,2,792.93,297,959.2,14.1,0.6,743.5,73.2,Flight,95.41,1,Client 47
576,2024-04-09,HR,E4714,Team 9,P715,Activity 10,3407.54,865.9,Flights,Delhi,1,4,2,637.18,630,596.4,12.4,1.3,972.5,13.3,AC,38.95,0,Client 42
577,2024-04-16,Sales,E1847,Team 6,P758,Activity 19,2018.84,269.6,Gas,Tokyo,1,4,2,1296.82,140,519.0,12.6,37.4,237.6,52.6,AC,96.26,1,Client 14
578,2024-02-03,Engineering,E8418,Team 9,P955,Activity 15,545.29,2716.5,Electricity,Sydney,5,2,1,4159.75,226,1669.4,20.1,32.6,71.5,26.7,Flight,59.95,0,Client 48
579,2024-05-10,Operations,E5347,Team 2,P487,Activity 6,4131.69,2467.3,Heating,Delhi,4,5,2,3088.03,262,411.1,18.1,13.9,319.1,83.3,Car,20.46,0,Client 11
580,2024-06-26,HR,E6662,Team 9,P271,Activity 3,1474.63,967.6,Flights,New York,2,6,2,1501.04,41,798.1,18.5,20.8,872.6,23.5,Flight,51.32,0,Client 24
581,2024-04-23,HR,E2318,Team 2,P973,Activity 1,2125.96,360.7,Aviation,Tokyo,1,4,2,2796.97,47,1295.4,17.2,5.3,9.2,71.5,Printer,94.8,1,Client 32
582,2024-03-13,HR,E5486,Team 1,P599,Activity 8,1671.01,2942.8,Electricity,Sydney,2,3,1,3599.25,715,289.0,5.2,23.6,229.9,82.5,Printer,76.45,0,Client 34
583,2024-02-23,HR,E5941,Team 1,P767,Activity 9,1441.96,1543.8,Gas,Berlin,4,2,1,3882.03,124,806.5,13.5,45.8,980.2,3.1,Server,79.72,1,Client 26
584,2024-02-28,Marketing,E8727,Team 8,P137,Activity 18,1496.14,2448.3,Car,Berlin,2,2,1,714.24,38,1982.2,13.0,22.7,392.3,11.9,Laptop,89.64,0,Client 1
585,2024-05-08,Engineering,E2213,Team 7,P351,Activity 20,743.11,184.3,Gas,Paris,2,5,2,746.41,470,793.9,9.0,36.6,287.1,63.4,Server,11.0,1,Client 41
586,2024-06-27,Marketing,E8162,Team 7,P800,Activity 13,1484.28,166.5,Flights,London,3,6,2,1824.25,214,1546.7,18.8,13.6,55.6,84.0,Flight,76.06,1,Client 41
587,2024-04-10,Finance,E9027,Team 2,P474,Activity 12,2790.25,1663.0,Car,Berlin,2,4,2,2679.52,467,1856.9,10.4,32.6,770.5,67.9,AC,96.1,0,Client 49
588,2024-01-06,Sales,E1466,Team 7,P258,Activity 18,4118.37,586.1,Aviation,New York,5,1,1,1953.21,581,1223.4,10.5,33.8,214.5,40.7,Laptop,23.86,1,Client 10
589,2024-01-06,Finance,E7572,Team 4,P185,Activity 2,928.79,1930.2,Car,Delhi,5,1,1,4887.3,602,181.9,8.2,29.9,97.4,40.9,Printer,80.44,0,Client 24
590,2024-02-28,Engineering,E5771,Team 6,P738,Activity 6,2743.17,925.1,Aviation,Berlin,2,2,1,572.62,589,1172.5,21.9,3.2,506.8,13.1,Laptop,92.09,0,Client 14
591,2024-03-13,Marketing,E4619,Team 4,P453,Activity 16,2934.33,2412.0,Electricity,Sydney,2,3,1,1150.94,667,1659.8,23.4,4.6,857.8,21.0,Printer,18.96,0,Client 46
592,2024-01-31,HR,E1268,Team 5,P213,Activity 7,2639.94,2084.6,Heating,Paris,2,1,1,4434.1,565,917.2,8.9,11.9,222.9,82.9,Car,36.19,0,Client 11
593,2024-03-17,Engineering,E9622,Team 10,P113,Activity 5,1465.66,387.9,Flights,New York,6,3,1,4646.86,689,1967.6,2.6,41.7,71.1,58.7,Laptop,15.49,1,Client 43
594,2024-04-03,Sales,E2043,Team 2,P224,Activity 20,661.75,330.9,Car,Delhi,2,4,2,2112.86,423,502.6,17.2,13.0,560.2,23.4,Car,24.99,0,Client 18
595,2024-01-03,Marketing,E1941,Team 10,P394,Activity 2,108.52,227.4,Car,Berlin,2,1,1,4422.42,547,462.3,14.7,17.7,863.3,95.1,Laptop,99.1,0,Client 40
596,2024-06-03,Product,E1717,Team 6,P719,Activity 12,4505.84,302.4,Car,Berlin,0,6,2,4929.35,329,636.1,10.5,3.4,944.3,91.0,Flight,24.36,1,Client 47
597,2024-03-23,HR,E9165,Team 7,P912,Activity 13,2907.54,2030.3,Electricity,New York,5,3,1,1149.71,656,921.6,10.0,12.5,731.1,4.3,Printer,99.41,1,Client 14
598,2024-03-15,Marketing,E5491,Team 3,P222,Activity 20,3548.59,1838.4,Car,Paris,4,3,1,335.39,607,317.3,19.2,9.7,332.1,52.1,Car,24.41,0,Client 26
599,2024-05-20,Sales,E3000,Team 7,P417,Activity 11,1575.75,2884.0,Flights,New York,0,5,2,4271.87,8,406.6,11.4,9.9,547.2,13.3,Printer,53.0,0,Client 11
600,2024-04-26,HR,E2389,Team 3,P623,Activity 1,652.38,2705.6,Aviation,Tokyo,4,4,2,500.82,126,473.1,19.4,16.7,13.7,17.4,Flight,42.35,1,Client 9
601,2024-05-13,Sales,E5100,Team 3,P494,Activity 1,1594.03,2721.1,Aviation,Berlin,0,5,2,635.34,394,1833.4,23.5,14.9,903.6,81.4,Car,36.77,1,Client 42
602,2024-02-13,Marketing,E1307,Team 2,P458,Activity 12,704.54,2877.7,Aviation,Delhi,1,2,1,130.12,475,1644.8,21.1,4.7,403.8,54.2,Car,24.02,1,Client 46
603,2024-05-19,Finance,E2664,Team 2,P122,Activity 3,2587.98,2954.7,Electricity,Tokyo,6,5,2,334.42,242,717.8,16.7,45.3,117.9,81.0,AC,80.27,0,Client 32
604,2024-01-18,Product,E5105,Team 8,P275,Activity 14,2927.57,1675.5,Flights,Sydney,3,1,1,3481.42,97,1016.5,21.9,5.5,19.8,66.0,Flight,86.21,0,Client 7
605,2024-04-18,Operations,E5960,Team 9,P534,Activity 16,1683.92,1926.8,Aviation,Sydney,3,4,2,3300.62,694,555.0,12.0,9.5,829.1,6.8,AC,49.44,1,Client 39
606,2024-06-26,Finance,E4401,Team 1,P662,Activity 15,3425.51,143.9,Aviation,London,2,6,2,2748.19,703,1349.5,6.8,8.0,315.9,87.9,Car,63.21,0,Client 3
607,2024-01-16,Marketing,E6273,Team 8,P809,Activity 16,1119.83,2178.1,Aviation,New York,1,1,1,1515.1,371,1577.7,22.5,20.3,610.3,92.1,Flight,56.28,0,Client 50
608,2024-02-28,Operations,E6388,Team 9,P957,Activity 7,998.44,1385.5,Heating,Tokyo,2,2,1,124.2,246,1502.9,3.2,26.3,981.8,5.5,Server,45.55,0,Client 11
609,2024-02-18,Operations,E9415,Team 9,P337,Activity 5,443.18,73.8,Aviation,New York,6,2,1,4556.62,511,1529.1,5.5,22.4,56.2,70.7,AC,77.53,1,Client 25
610,2024-01-12,Marketing,E4438,Team 4,P753,Activity 3,1811.9,1206.2,Car,Tokyo,4,1,1,331.98,863,1096.9,20.1,45.4,450.0,24.3,Car,91.55,0,Client 45
611,2024-03-05,Product,E9740,Team 5,P318,Activity 11,2586.09,2427.7,Aviation,Delhi,1,3,1,2630.65,370,132.6,13.9,2.6,130.6,37.0,Printer,11.93,0,Client 12
612,2024-04-04,HR,E6975,Team 10,P671,Activity 20,383.27,579.2,Heating,Tokyo,3,4,2,909.01,51,710.8,13.8,17.5,477.2,62.2,Server,95.42,1,Client 3
613,2024-01-06,Product,E7857,Team 6,P262,Activity 8,3436.4,931.9,Aviation,Sydney,5,1,1,786.05,822,1037.4,5.4,47.9,711.6,31.2,Flight,38.05,1,Client 49
614,2024-04-02,Product,E2656,Team 5,P766,Activity 2,2536.14,615.3,Car,New York,1,4,2,716.42,411,236.9,4.4,42.6,192.0,94.2,Server,36.11,0,Client 21
615,2024-02-02,Marketing,E5450,Team 5,P375,Activity 1,1856.41,2040.3,Aviation,Sydney,4,2,1,4553.82,113,244.0,12.6,25.4,599.0,31.2,Printer,75.96,1,Client 15
616,2024-01-25,Finance,E3508,Team 2,P929,Activity 9,846.23,1220.5,Gas,Delhi,3,1,1,471.13,460,1885.6,22.9,8.7,556.9,83.9,Flight,32.78,0,Client 26
617,2024-01-08,Marketing,E3529,Team 4,P702,Activity 16,2043.28,2675.5,Gas,Tokyo,0,1,1,935.58,665,939.8,14.8,32.1,839.4,62.8,AC,44.45,0,Client 44
618,2024-05-07,HR,E8470,Team 7,P475,Activity 19,4462.2,2408.5,Aviation,Delhi,1,5,2,464.67,4,678.3,7.7,13.1,890.0,62.1,Flight,70.06,0,Client 11
619,2024-03-21,Sales,E3716,Team 5,P841,Activity 17,3717.33,473.2,Gas,Sydney,3,3,1,3983.47,887,468.2,20.4,26.8,181.2,40.7,Flight,44.1,1,Client 22
620,2024-05-22,Operations,E2743,Team 6,P866,Activity 18,3635.79,1150.8,Flights,Delhi,2,5,2,3647.1,330,215.6,4.3,12.3,113.1,96.7,Car,74.99,0,Client 23
621,2024-03-14,Operations,E2700,Team 9,P680,Activity 8,340.63,127.0,Heating,Tokyo,3,3,1,2977.15,225,589.9,22.5,14.4,106.9,63.1,Printer,35.41,0,Client 20
622,2024-01-06,Product,E7211,Team 3,P731,Activity 7,4993.47,2356.6,Gas,Paris,5,1,1,4094.39,791,1746.9,24.0,31.9,835.4,45.8,Printer,50.72,1,Client 38
623,2024-01-26,HR,E6206,Team 9,P508,Activity 12,3310.9,2362.8,Gas,London,4,1,1,2251.67,24,1456.8,12.6,40.7,557.4,48.0,Flight,11.38,0,Client 34
624,2024-05-13,Marketing,E5772,Team 9,P558,Activity 7,2239.33,1231.4,Flights,Berlin,0,5,2,1245.49,985,826.7,7.0,22.3,189.3,29.8,Printer,6.58,0,Client 2
625,2024-04-07,Engineering,E6484,Team 7,P990,Activity 4,1995.05,2629.3,Aviation,New York,6,4,2,3077.86,549,1763.6,13.5,47.4,460.9,90.7,Printer,82.26,0,Client 47
626,2024-02-17,Product,E3754,Team 7,P761,Activity 19,3355.26,1726.8,Flights,London,5,2,1,1369.86,465,847.7,7.0,42.6,554.1,67.7,Laptop,88.0,1,Client 27
627,2024-03-18,HR,E6576,Team 8,P584,Activity 12,4746.6,2988.5,Car,Tokyo,0,3,1,4868.55,966,165.7,9.2,28.7,136.3,33.4,Printer,46.06,1,Client 21
628,2024-05-29,Sales,E7202,Team 6,P472,Activity 7,3886.31,704.9,Car,London,2,5,2,3636.08,974,964.6,3.8,16.3,616.9,37.0,Car,94.09,0,Client 26
629,2024-04-27,Marketing,E1271,Team 1,P192,Activity 9,1227.35,1462.7,Gas,London,5,4,2,371.47,292,1351.0,18.8,36.0,662.6,35.9,Server,29.91,0,Client 8
630,2024-06-11,Product,E3323,Team 3,P626,Activity 15,4613.77,804.7,Heating,London,1,6,2,785.07,541,130.2,9.6,50.0,868.2,71.4,Printer,21.42,1,Client 29
631,2024-06-20,Operations,E4149,Team 7,P327,Activity 18,4141.66,1320.0,Electricity,New York,3,6,2,2850.38,236,135.8,23.3,12.2,47.8,56.8,AC,44.28,0,Client 18
632,2024-01-29,Marketing,E8026,Team 10,P390,Activity 2,4159.73,861.1,Heating,New York,0,1,1,279.28,891,1614.8,15.6,29.0,788.0,71.6,AC,82.96,1,Client 30
633,2024-03-30,Product,E8502,Team 5,P556,Activity 16,328.21,81.4,Gas,New York,5,3,1,3700.87,362,22.4,7.7,45.1,260.1,50.1,Server,25.9,0,Client 29
634,2024-02-08,Finance,E2056,Team 8,P160,Activity 1,4280.27,1609.6,Flights,Tokyo,3,2,1,3740.37,628,643.7,15.4,4.1,15.7,3.5,Laptop,30.63,0,Client 44
635,2024-04-21,Sales,E9623,Team 3,P316,Activity 14,2899.47,707.1,Car,London,6,4,2,2871.67,980,453.1,18.1,32.0,90.4,56.7,AC,84.58,1,Client 8
636,2024-02-13,Product,E5735,Team 6,P781,Activity 11,2846.49,2143.7,Electricity,Paris,1,2,1,1645.32,884,818.7,14.1,12.6,817.7,7.4,Car,48.46,0,Client 48
637,2024-02-29,Finance,E5200,Team 3,P535,Activity 10,842.07,39.0,Aviation,Tokyo,3,2,1,4933.94,198,765.4,2.2,34.8,630.3,24.2,Car,87.93,1,Client 7
638,2024-03-08,Product,E1138,Team 4,P998,Activity 14,2863.61,1927.9,Electricity,Delhi,4,3,1,3303.16,866,1390.3,7.9,37.1,949.0,85.2,Server,85.45,1,Client 6
639,2024-02-06,Product,E6280,Team 4,P308,Activity 13,1070.3,1540.0,Aviation,Berlin,1,2,1,4585.63,869,892.5,8.7,22.7,122.6,20.6,Printer,92.36,0,Client 16
640,2024-03-01,Product,E8632,Team 9,P300,Activity 6,3548.99,2384.8,Gas,Paris,4,3,1,1651.92,82,1403.3,17.3,27.3,297.6,9.4,Server,61.69,0,Client 39
641,2024-05-12,Engineering,E8455,Team 4,P820,Activity 5,2988.99,752.5,Car,Tokyo,6,5,2,1209.46,153,1558.2,3.4,3.3,555.8,22.4,Flight,0.12,1,Client 12
642,2024-05-25,HR,E2024,Team 7,P706,Activity 15,2180.28,99.5,Flights,Sydney,5,5,2,2809.85,418,967.1,11.9,5.5,94.3,92.2,Laptop,90.78,0,Client 5
643,2024-01-07,Operations,E4651,Team 1,P623,Activity 10,378.25,23.3,Flights,New York,6,1,1,1821.12,778,1210.5,20.5,29.6,821.9,74.6,Printer,21.1,0,Client 39
644,2024-02-18,Engineering,E5042,Team 1,P146,Activity 18,1653.69,351.7,Gas,Delhi,6,2,1,1186.59,861,1135.0,3.5,17.3,442.1,67.3,Car,34.7,0,Client 1
645,2024-03-28,HR,E3355,Team 6,P409,Activity 5,4891.76,320.2,Aviation,New York,3,3,1,3853.29,132,1774.5,4.2,5.0,592.4,34.7,AC,75.77,0,Client 35
646,2024-02-29,Marketing,E5107,Team 9,P941,Activity 10,3996.79,2097.1,Flights,Tokyo,3,2,1,3844.26,31,1748.4,7.4,4.1,907.7,46.1,Server,13.88,0,Client 1
647,2024-03-22,Sales,E6579,Team 8,P578,Activity 3,1242.88,997.7,Car,Sydney,4,3,1,733.07,534,327.4,21.5,12.0,373.2,16.3,Printer,18.72,0,Client 45
648,2024-06-12,Finance,E8879,Team 2,P113,Activity 6,2000.33,2884.7,Gas,Sydney,2,6,2,1804.53,269,218.3,17.6,30.6,213.1,32.4,AC,10.66,0,Client 3
649,2024-03-14,Finance,E8830,Team 9,P957,Activity 11,1241.94,167.8,Aviation,New York,3,3,1,845.73,806,1489.1,17.3,5.1,635.1,14.1,Car,54.72,0,Client 45
650,2024-04-22,Product,E4926,Team 1,P605,Activity 13,1254.18,53.1,Heating,London,0,4,2,1624.93,789,1213.8,6.2,49.7,321.9,87.6,Car,49.56,0,Client 44
651,2024-04-01,Sales,E8111,Team 1,P193,Activity 3,1679.7,1442.5,Car,Sydney,0,4,2,4002.89,858,1739.5,17.3,24.7,564.3,61.6,AC,60.04,0,Client 23
652,2024-05-07,HR,E5110,Team 1,P252,Activity 5,2611.08,2527.7,Gas,London,1,5,2,4532.27,250,1864.6,6.8,7.5,13.1,72.5,Car,56.72,1,Client 3
653,2024-01-17,Marketing,E8632,Team 7,P472,Activity 8,3499.96,2165.9,Gas,London,2,1,1,965.59,788,1424.7,21.3,1.2,374.2,70.3,AC,83.93,1,Client 4
654,2024-02-18,Sales,E9665,Team 9,P467,Activity 14,2654.96,190.9,Flights,Berlin,6,2,1,173.16,343,917.9,2.8,7.7,849.2,27.9,Printer,92.95,1,Client 6
655,2024-01-20,Operations,E6909,Team 7,P513,Activity 3,3330.11,149.0,Car,Sydney,5,1,1,4047.05,805,572.7,13.8,25.3,611.8,29.8,Printer,72.01,1,Client 13
656,2024-05-16,Finance,E9049,Team 4,P991,Activity 13,2613.08,1486.4,Aviation,Berlin,3,5,2,4991.03,806,1353.5,12.0,0.7,878.3,47.8,Flight,31.97,0,Client 32
657,2024-01-28,Sales,E4058,Team 7,P347,Activity 6,467.25,710.7,Car,Tokyo,6,1,1,4869.51,89,1873.7,23.8,42.7,401.8,60.3,Flight,75.05,1,Client 36
658,2024-01-01,Engineering,E8418,Team 3,P794,Activity 1,1672.77,2768.1,Car,London,0,1,1,2408.35,524,853.8,11.2,28.8,309.8,60.7,Flight,20.48,1,Client 10
659,2024-06-16,Marketing,E6717,Team 3,P254,Activity 3,1969.5,331.8,Gas,Berlin,6,6,2,1931.51,676,1712.6,8.6,22.9,282.9,31.5,Laptop,69.1,0,Client 42
660,2024-02-05,Engineering,E5802,Team 2,P346,Activity 13,2644.99,1396.6,Heating,Berlin,0,2,1,2033.5,28,1886.5,9.3,44.3,693.8,42.5,Server,72.99,1,Client 50
661,2024-03-26,Product,E6822,Team 3,P839,Activity 3,4647.81,2625.5,Heating,Delhi,1,3,1,3752.99,706,8.3,3.5,25.1,615.9,20.8,AC,72.93,1,Client 5
662,2024-04-07,Product,E6956,Team 9,P654,Activity 12,2822.14,1975.5,Heating,New York,6,4,2,1967.75,704,161.8,21.4,36.5,720.7,39.5,AC,37.97,1,Client 4
663,2024-07-01,HR,E7988,Team 1,P124,Activity 16,2172.61,1507.9,Aviation,Berlin,0,7,3,4104.57,796,1167.6,23.8,19.4,111.7,95.4,Flight,35.62,1,Client 27
664,2024-01-28,Finance,E5073,Team 4,P729,Activity 13,725.41,2708.0,Electricity,Tokyo,6,1,1,2216.45,924,1790.6,1.6,33.5,279.6,45.7,Server,77.97,1,Client 9
665,2024-04-20,Marketing,E8483,Team 8,P733,Activity 17,1753.45,2270.0,Electricity,Sydney,5,4,2,3037.78,751,1132.1,17.3,45.2,758.6,95.6,Car,26.88,1,Client 16
666,2024-01-26,Marketing,E2839,Team 8,P984,Activity 7,697.74,1884.4,Aviation,Berlin,4,1,1,225.91,837,1261.7,9.2,10.9,763.8,52.6,AC,2.07,0,Client 1
667,2024-01-23,Marketing,E5235,Team 9,P774,Activity 14,3949.23,1128.6,Car,London,1,1,1,4921.4,507,1287.6,11.9,29.9,78.1,90.6,AC,77.48,1,Client 36
668,2024-05-29,Sales,E7841,Team 4,P857,Activity 16,3683.08,2235.0,Flights,Tokyo,2,5,2,2929.02,737,525.2,5.1,20.4,832.0,59.6,Printer,56.1,1,Client 39
669,2024-02-26,Product,E7095,Team 8,P172,Activity 14,4667.99,1130.1,Electricity,Paris,0,2,1,1199.22,576,865.4,20.6,37.3,356.2,45.7,Flight,59.08,0,Client 47
670,2024-04-10,Marketing,E5654,Team 6,P329,Activity 19,4567.93,94.9,Electricity,London,2,4,2,525.03,436,804.8,20.4,2.2,892.9,43.6,Flight,78.64,0,Client 1
671,2024-06-23,Marketing,E4259,Team 8,P108,Activity 18,4962.19,2729.3,Heating,Paris,6,6,2,1069.64,518,695.7,23.8,46.1,411.4,67.5,Flight,63.93,0,Client 39
672,2024-02-01,Marketing,E1212,Team 10,P619,Activity 3,1098.61,1944.2,Gas,Sydney,3,2,1,3653.47,995,897.7,13.1,35.0,295.1,64.7,Server,4.12,1,Client 21
673,2024-03-03,Sales,E1974,Team 6,P914,Activity 7,560.11,2404.2,Aviation,Sydney,6,3,1,2917.37,703,1685.0,7.7,45.3,347.4,23.4,Flight,16.8,1,Client 46
674,2024-03-08,Product,E6720,Team 7,P168,Activity 18,3809.38,2841.1,Car,Berlin,4,3,1,186.47,893,1579.4,19.4,3.4,509.1,12.9,Server,19.72,0,Client 19
675,2024-04-15,Finance,E7234,Team 5,P752,Activity 1,3282.07,2178.5,Aviation,Delhi,0,4,2,1892.03,864,1371.0,10.1,45.0,583.9,3.7,AC,11.87,0,Client 12
676,2024-03-27,Sales,E5507,Team 6,P161,Activity 2,2312.89,395.6,Flights,Berlin,2,3,1,241.37,924,414.7,23.8,29.1,735.9,81.7,Flight,29.69,0,Client 21
677,2024-02-24,Product,E8138,Team 9,P888,Activity 9,1200.97,2508.1,Aviation,London,5,2,1,130.33,133,1197.3,11.1,37.0,279.4,26.1,AC,39.62,0,Client 9
678,2024-05-12,HR,E9498,Team 5,P519,Activity 14,2552.04,2552.9,Aviation,Tokyo,6,5,2,1245.3,167,1715.0,10.8,32.1,264.2,60.3,Printer,23.79,1,Client 47
679,2024-05-21,Finance,E6022,Team 6,P922,Activity 18,593.55,2080.7,Flights,Tokyo,1,5,2,602.56,358,645.1,6.1,47.7,625.7,27.6,Flight,25.52,1,Client 45
680,2024-02-29,Operations,E3441,Team 1,P773,Activity 16,1566.61,2808.2,Electricity,Sydney,3,2,1,726.15,478,793.1,13.7,9.7,175.6,6.3,Laptop,47.08,1,Client 7
681,2024-03-07,Marketing,E5639,Team 5,P154,Activity 17,2315.94,2761.7,Aviation,Delhi,3,3,1,1784.4,3,1046.9,23.1,8.4,745.5,8.7,AC,97.63,1,Client 34
682,2024-02-01,Product,E8968,Team 3,P240,Activity 13,4353.67,2556.4,Gas,Delhi,3,2,1,2033.0,907,582.6,3.1,13.2,549.7,20.8,Printer,9.95,0,Client 19
683,2024-04-08,Engineering,E7753,Team 7,P892,Activity 16,885.1,2477.8,Electricity,Paris,0,4,2,1530.7,886,1180.6,13.1,23.8,545.2,60.8,Flight,32.19,0,Client 9
684,2024-05-23,Product,E8253,Team 6,P320,Activity 6,584.18,2972.9,Aviation,New York,3,5,2,452.05,711,799.8,9.1,44.9,744.4,16.4,Car,95.39,0,Client 50
685,2024-05-31,Product,E2690,Team 6,P359,Activity 13,4819.37,989.2,Gas,London,4,5,2,4973.06,863,739.1,14.7,13.7,34.0,82.2,Flight,91.57,1,Client 50
686,2024-07-01,Sales,E8674,Team 9,P502,Activity 8,1583.17,2616.5,Flights,New York,0,7,3,2748.21,146,1472.7,21.0,36.6,42.1,40.7,Car,66.0,0,Client 38
687,2024-06-22,Marketing,E5025,Team 7,P836,Activity 2,4180.01,2561.8,Flights,Berlin,5,6,2,672.32,602,1298.6,18.5,25.0,911.9,56.2,Printer,10.73,0,Client 31
688,2024-06-19,Sales,E8744,Team 7,P456,Activity 6,3670.1,2155.2,Aviation,Sydney,2,6,2,4725.86,28,1439.8,13.2,5.8,879.1,40.1,Flight,49.73,1,Client 33
689,2024-05-03,Operations,E2692,Team 6,P892,Activity 3,2138.01,1585.0,Flights,Sydney,4,5,2,4235.34,389,1046.5,1.9,33.3,64.9,53.9,Laptop,36.23,0,Client 11
690,2024-01-05,HR,E9101,Team 3,P281,Activity 2,118.14,1937.6,Flights,Delhi,4,1,1,3376.75,206,1060.0,12.2,21.2,418.0,29.0,Printer,87.7,1,Client 35
691,2024-05-30,Marketing,E3532,Team 9,P469,Activity 4,882.69,2599.8,Electricity,Tokyo,3,5,2,688.35,752,860.3,12.1,5.1,79.0,69.4,Car,78.06,0,Client 36
692,2024-06-06,Finance,E9766,Team 2,P407,Activity 6,4749.48,1412.9,Gas,London,3,6,2,2082.47,53,1185.2,14.5,6.1,341.9,13.4,Flight,81.37,0,Client 2
693,2024-06-13,Marketing,E4148,Team 4,P750,Activity 9,3738.38,2033.5,Heating,Paris,3,6,2,511.51,686,895.5,2.8,40.6,194.6,86.8,Laptop,66.58,0,Client 24
694,2024-01-04,Finance,E1754,Team 10,P481,Activity 18,1254.38,2431.9,Heating,Sydney,3,1,1,3506.22,31,1462.5,20.8,10.4,862.1,86.9,Car,92.49,0,Client 18
695,2024-02-13,Marketing,E9060,Team 6,P854,Activity 15,695.54,2771.6,Car,New York,1,2,1,4533.61,852,203.0,13.5,4.5,860.1,62.7,Car,84.37,0,Client 29
696,2024-05-24,Product,E9757,Team 9,P714,Activity 19,3145.27,332.1,Electricity,Tokyo,4,5,2,1353.3,104,529.4,2.4,8.3,151.8,75.1,Laptop,9.74,1,Client 49
697,2024-03-23,Finance,E8468,Team 4,P905,Activity 20,3363.86,1773.3,Flights,Berlin,5,3,1,2823.13,33,1823.8,20.0,35.0,208.5,18.9,Laptop,94.61,1,Client 13
698,2024-06-09,Product,E5521,Team 10,P602,Activity 14,935.27,1253.9,Gas,Berlin,6,6,2,724.58,783,1081.5,19.7,2.3,552.1,64.7,Printer,55.18,0,Client 44
699,2024-02-24,Sales,E5739,Team 5,P139,Activity 7,4862.92,1913.9,Heating,Sydney,5,2,1,2215.45,900,1953.2,21.7,38.6,70.4,66.3,Printer,7.61,1,Client 21
700,2024-05-13,Sales,E4197,Team 5,P226,Activity 15,1074.54,2357.1,Flights,Paris,0,5,2,4929.24,721,243.7,18.4,47.7,185.7,97.0,Printer,98.94,0,Client 9
701,2024-01-21,Finance,E5457,Team 9,P456,Activity 7,2542.84,1003.0,Car,Sydney,6,1,1,3004.68,312,847.9,10.4,48.6,247.0,79.7,Flight,50.29,1,Client 30
702,2024-02-14,Engineering,E4995,Team 7,P254,Activity 17,1034.45,2548.7,Flights,London,2,2,1,3921.38,928,1638.1,23.3,37.8,534.3,52.9,AC,93.52,0,Client 33
703,2024-05-11,Product,E9905,Team 3,P734,Activity 15,2502.41,2789.9,Flights,Paris,5,5,2,3947.11,115,561.8,13.0,29.6,348.3,58.7,Flight,38.27,0,Client 30
704,2024-04-07,Finance,E9914,Team 4,P529,Activity 11,2108.64,2134.1,Car,Berlin,6,4,2,2499.19,279,461.2,6.0,1.8,305.4,47.0,Flight,27.93,0,Client 42
705,2024-03-31,Product,E3145,Team 7,P225,Activity 15,2272.77,2078.1,Heating,Berlin,6,3,1,1438.75,93,234.4,2.1,23.5,446.3,32.4,Flight,91.01,1,Client 7
706,2024-01-10,Sales,E5008,Team 9,P674,Activity 18,785.32,1049.0,Aviation,New York,2,1,1,3907.23,376,1962.1,3.7,10.7,81.9,16.2,AC,11.22,1,Client 30
707,2024-03-06,Sales,E9565,Team 2,P192,Activity 16,3430.85,2644.5,Flights,Delhi,2,3,1,3034.36,902,160.3,5.0,27.9,819.7,97.7,Flight,29.0,1,Client 35
708,2024-02-04,Operations,E9985,Team 6,P536,Activity 17,3167.09,1252.7,Heating,Delhi,6,2,1,3774.84,253,521.5,12.4,46.1,388.0,38.6,Flight,30.64,0,Client 13
709,2024-03-28,Sales,E8484,Team 7,P838,Activity 8,3723.02,627.0,Heating,London,3,3,1,4884.72,925,1965.5,7.1,38.2,135.4,71.4,Flight,7.78,0,Client 10
710,2024-04-13,Operations,E6709,Team 5,P924,Activity 10,2515.29,2131.6,Electricity,Berlin,5,4,2,1926.27,444,814.0,7.0,10.3,388.5,49.4,Server,41.29,0,Client 18
711,2024-05-10,Finance,E5229,Team 1,P521,Activity 19,2544.82,2506.6,Heating,Berlin,4,5,2,2289.24,525,136.6,13.1,39.5,716.8,73.3,AC,4.0,0,Client 44
712,2024-03-03,Engineering,E6205,Team 5,P852,Activity 12,1513.93,1752.6,Heating,Sydney,6,3,1,1572.67,414,1044.0,18.3,32.6,541.3,75.8,Printer,87.25,0,Client 2
713,2024-06-09,Engineering,E5539,Team 7,P591,Activity 17,539.35,2647.6,Electricity,Tokyo,6,6,2,3036.94,787,1022.1,9.2,28.3,78.2,41.3,Laptop,74.24,0,Client 44
714,2024-03-27,Marketing,E3040,Team 1,P522,Activity 1,2986.86,855.3,Flights,Sydney,2,3,1,4910.19,331,780.6,15.1,0.8,351.4,60.0,Laptop,26.12,0,Client 10
